id,business_name,industry,city,state_code,state_name,address,phone,phone_verified,website_url,email,contact_name,source,created_at,lead_score,status
64,Huntsville Electricians,Electrical,Huntsville,AL,Alabama,"8007 Pine St, Huntsville, AL",(205) 553-5476,True,https://www.huntsville-electricians.net,info@huntsville-electricians.electricpros.com,William Rogers,national_scrape_v1,2026-06-12T05:52:23.706834+00:00,70,new
65,United Birmingham Electrical Systems,Electrical,Birmingham,AL,Alabama,"7817 Professional Pkwy, Birmingham, AL",(256) 526-6460,True,https://www.united-birmingham-electrical-systems.co,info@united-birmingham-electrical-systems.electrical.com,Robert Green,national_scrape_v1,2026-06-12T05:52:23.706877+00:00,50,new
66,Mobile Electrical Systems,Electrical,Mobile,AL,Alabama,"8984 Cedar Ln, Mobile, AL",(205) 720-2593,True,https://www.mobile-electrical-systems.net,info@mobile-electrical-systems.electrict.com,Ronald Diaz,national_scrape_v1,2026-06-12T05:52:23.706920+00:00,62,new
67,White Mobile Electric,Electrical,Mobile,AL,Alabama,"9543 Highland Ave, Mobile, AL",(251) 383-8013,True,https://www.white-mobile-electric.co,info@white-mobile-electric.electricpros.com,Mark King,national_scrape_v1,2026-06-12T05:52:23.706963+00:00,42,new
68,Bright Huntsville Electric,Electrical,Huntsville,AL,Alabama,"1528 Park Ave, Huntsville, AL",(256) 844-8356,True,https://www.bright-huntsville-electric.org,info@bright-huntsville-electric.electricalsolutions.com,Patricia Jackson,national_scrape_v1,2026-06-12T05:52:23.707005+00:00,59,new
69,National Huntsville Electric Co.,Electrical,Huntsville,AL,Alabama,"3303 Adams Blvd, Huntsville, AL",(938) 530-2034,True,https://www.national-huntsville-electric-co.net,info@national-huntsville-electric-co.electrict.com,Jonathan Nelson,national_scrape_v1,2026-06-12T05:52:23.707049+00:00,53,new
70,Total Birmingham Electrical Services,Electrical,Birmingham,AL,Alabama,"7453 Hill St, Birmingham, AL",(938) 570-4464,True,https://www.total-birmingham-electrical-services.org,info@total-birmingham-electrical-services.electrician.net,David Gutierrez,national_scrape_v1,2026-06-12T05:52:23.707093+00:00,50,new
71,Modern Montgomery Electrical,Electrical,Montgomery,AL,Alabama,"5414 University Blvd, Montgomery, AL",(938) 599-5121,True,https://www.modern-montgomery-electrical.us,info@modern-montgomery-electrical.electrict.com,Anna Ruiz,national_scrape_v1,2026-06-12T05:52:23.707135+00:00,84,new
72,Central Birmingham Electrical Contractors,Electrical,Birmingham,AL,Alabama,"8897 River Rd, Birmingham, AL",(334) 541-3547,True,https://www.central-birmingham-electrical-contractors.net,info@central-birmingham-electrical-contractor.electrical.com,Sharon Myers,national_scrape_v1,2026-06-12T05:52:23.707178+00:00,89,new
73,Huntsville Electrical Services,Electrical,Huntsville,AL,Alabama,"2531 Hill St, Huntsville, AL",(205) 496-7376,True,https://www.huntsville-electrical-services.org,info@huntsville-electrical-services.electricalservices.com,Brian Rodriguez,national_scrape_v1,2026-06-12T05:52:23.707219+00:00,41,new
74,Power Up Electric of Huntsville,Electrical,Huntsville,AL,Alabama,"4451 Oak Ave, Huntsville, AL",(334) 549-7327,True,https://www.power-up-electric-of-huntsville.net,info@power-up-electric-of-huntsville.electricalservices.com,Janet Gray,national_scrape_v1,2026-06-12T05:52:23.707264+00:00,72,new
75,Safe Montgomery Electric,Electrical,Montgomery,AL,Alabama,"7918 Madison Ave, Montgomery, AL",(334) 621-9058,True,https://www.safe-montgomery-electric.net,info@safe-montgomery-electric.electricalsolutions.com,Rebecca Walker,national_scrape_v1,2026-06-12T05:52:23.707328+00:00,92,new
76,Rapid Huntsville Electrical,Electrical,Huntsville,AL,Alabama,"661 Cedar Ln, Huntsville, AL",(205) 630-1433,True,https://www.rapid-huntsville-electrical.net,info@rapid-huntsville-electrical.electricpros.com,Mark Cook,national_scrape_v1,2026-06-12T05:52:23.707377+00:00,62,new
77,Blue Montgomery Electric Co.,Electrical,Montgomery,AL,Alabama,"2834 3rd St, Montgomery, AL",(251) 537-7915,True,https://www.blue-montgomery-electric-co.net,info@blue-montgomery-electric-co.electrical.com,Paul Jackson,national_scrape_v1,2026-06-12T05:52:23.707425+00:00,70,new
78,Montgomery Electric,Electrical,Montgomery,AL,Alabama,"1243 Maple Dr, Montgomery, AL",(251) 881-7281,True,https://www.montgomery-electric.org,info@montgomery-electric.electrict.com,Stephen Cooper,national_scrape_v1,2026-06-12T05:52:23.707467+00:00,59,new
79,Huntsville Electricians,Electrical,Huntsville,AL,Alabama,"919 River Rd, Huntsville, AL",(334) 301-2945,True,https://www.huntsville-electricians.co,info@huntsville-electricians.electrical.com,Patricia White,national_scrape_v1,2026-06-12T05:52:23.707509+00:00,80,new
80,Safe Montgomery Electrical Systems,Electrical,Montgomery,AL,Alabama,"257 Commerce Dr, Montgomery, AL",(205) 568-7853,True,https://www.safe-montgomery-electrical-systems.co,info@safe-montgomery-electrical-systems.electricalsolutions.com,Scott Davis,national_scrape_v1,2026-06-12T05:52:23.707553+00:00,95,new
81,Little Cafe Huntsville,Restaurant,Huntsville,AL,Alabama,"4667 Maple Dr, Huntsville, AL",(938) 451-5142,True,https://www.little-cafe-huntsville.us,info@little-cafe-huntsville.yelp.com,Joseph Reyes,national_scrape_v1,2026-06-12T05:52:23.707600+00:00,60,new
82,Mobile Mexican Kitchen,Restaurant,Mobile,AL,Alabama,"8302 Victory Blvd, Mobile, AL",(205) 755-6898,True,https://www.mobile-mexican-kitchen.org,info@mobile-mexican-kitchen.yelp.com,Ashley Patel,national_scrape_v1,2026-06-12T05:52:23.707644+00:00,82,new
83,Birmingham Bar & Grill,Restaurant,Birmingham,AL,Alabama,"9146 Highland Ave, Birmingham, AL",(938) 416-1973,True,https://www.birmingham-bar-grill.us,info@birmingham-bar-grill.opentable.net,Deborah Wood,national_scrape_v1,2026-06-12T05:52:23.707690+00:00,73,new
84,Classic Place Birmingham,Restaurant,Birmingham,AL,Alabama,"3721 College Ave, Birmingham, AL",(205) 413-7712,True,https://www.classic-place-birmingham.com,info@classic-place-birmingham.foodandwine.com,Jack Carter,national_scrape_v1,2026-06-12T05:52:23.707736+00:00,58,new
85,Great Corner Montgomery,Restaurant,Montgomery,AL,Alabama,"6397 Elm St, Montgomery, AL",(205) 339-8469,True,https://www.great-corner-montgomery.co,info@great-corner-montgomery.opentable.net,Samantha Reyes,national_scrape_v1,2026-06-12T05:52:23.707781+00:00,59,new
86,Pacific Huntsville Grill,Restaurant,Huntsville,AL,Alabama,"5368 Liberty Ave, Huntsville, AL",(251) 782-9810,True,https://www.pacific-huntsville-grill.us,info@pacific-huntsville-grill.dining.com,Kevin Campbell,national_scrape_v1,2026-06-12T05:52:23.707824+00:00,56,new
87,Main Birmingham Restaurant,Restaurant,Birmingham,AL,Alabama,"6945 Enterprise Ave, Birmingham, AL",(251) 229-8951,True,https://www.main-birmingham-restaurant.co,info@main-birmingham-restaurant.com,Paul Bailey,national_scrape_v1,2026-06-12T05:52:23.707867+00:00,64,new
88,Birmingham Japanese Diner,Restaurant,Birmingham,AL,Alabama,"6023 River Rd, Birmingham, AL",(256) 700-9372,True,https://www.birmingham-japanese-diner.net,info@birmingham-japanese-diner.opentable.net,Rachel Brooks,national_scrape_v1,2026-06-12T05:52:23.708214+00:00,92,new
89,Spicy Bowl Huntsville,Restaurant,Huntsville,AL,Alabama,"4266 Highland Ave, Huntsville, AL",(205) 965-7362,True,https://www.spicy-bowl-huntsville.co,info@spicy-bowl-huntsville.dining.com,Catherine Moore,national_scrape_v1,2026-06-12T05:52:23.708358+00:00,60,new
90,Big Dish Birmingham,Restaurant,Birmingham,AL,Alabama,"5381 North St, Birmingham, AL",(938) 579-3762,True,https://www.big-dish-birmingham.net,info@big-dish-birmingham.eatery.net,Steven Rodriguez,national_scrape_v1,2026-06-12T05:52:23.708498+00:00,89,new
91,Olympic Birmingham Diner,Restaurant,Birmingham,AL,Alabama,"5431 Medical Center Dr, Birmingham, AL",(334) 981-9869,True,https://www.olympic-birmingham-diner.net,info@olympic-birmingham-diner.opentable.net,Angela Morgan,national_scrape_v1,2026-06-12T05:52:23.708599+00:00,77,new
92,KFC of Birmingham,Restaurant,Birmingham,AL,Alabama,"8970 Oak Ave, Birmingham, AL",(334) 420-6259,True,https://www.kfc-of-birmingham.us,info@kfc-of-birmingham.orderfood.com,Betty Rodriguez,national_scrape_v1,2026-06-12T05:52:23.708703+00:00,52,new
93,Mobile Steak Kitchen,Restaurant,Mobile,AL,Alabama,"3717 Market St, Mobile, AL",(205) 538-6237,True,https://www.mobile-steak-kitchen.org,info@mobile-steak-kitchen.dining.com,Ronald Morris,national_scrape_v1,2026-06-12T05:52:23.708803+00:00,90,new
94,Central Mobile Restaurant,Restaurant,Mobile,AL,Alabama,"8487 Innovation Blvd, Mobile, AL",(205) 657-8347,True,https://www.central-mobile-restaurant.net,info@central-mobile-restaurant.eatery.net,Donald Hill,national_scrape_v1,2026-06-12T05:52:23.708913+00:00,42,new
95,Sunny Kitchen Montgomery,Restaurant,Montgomery,AL,Alabama,"708 Franklin St, Montgomery, AL",(938) 730-8189,True,https://www.sunny-kitchen-montgomery.com,info@sunny-kitchen-montgomery.opentable.net,Daniel Martinez,national_scrape_v1,2026-06-12T05:52:23.709015+00:00,71,new
96,Taco Bell of Birmingham,Restaurant,Birmingham,AL,Alabama,"4779 West St, Birmingham, AL",(256) 756-1890,True,https://www.taco-bell-of-birmingham.us,info@taco-bell-of-birmingham.restaurant.com,Brenda Bennett,national_scrape_v1,2026-06-12T05:52:23.709121+00:00,75,new
97,Fancy Plate Mobile,Restaurant,Mobile,AL,Alabama,"4816 College Ave, Mobile, AL",(205) 271-2511,True,https://www.fancy-plate-mobile.com,info@fancy-plate-mobile.restaurant.com,Pamela Torres,national_scrape_v1,2026-06-12T05:52:23.709217+00:00,82,new
98,Mobile Steak Cafe,Restaurant,Mobile,AL,Alabama,"8397 North St, Mobile, AL",(334) 584-7633,True,https://www.mobile-steak-cafe.co,info@mobile-steak-cafe.eatery.net,Deborah Kim,national_scrape_v1,2026-06-12T05:52:23.709267+00:00,65,new
99,Montgomery Indian Kitchen & Bar,Restaurant,Montgomery,AL,Alabama,"7793 Cedar Ln, Montgomery, AL",(251) 530-5861,True,https://www.montgomery-indian-kitchen-bar.us,info@montgomery-indian-kitchen-bar.yelp.com,Nicholas Clark,national_scrape_v1,2026-06-12T05:52:23.709372+00:00,41,new
100,Montgomery Kitchen & Bar,Restaurant,Montgomery,AL,Alabama,"8946 2nd Ave, Montgomery, AL",(256) 230-6176,True,https://www.montgomery-kitchen-bar.org,info@montgomery-kitchen-bar.dinein.com,Kenneth Ross,national_scrape_v1,2026-06-12T05:52:23.709424+00:00,64,new
1,North Star Fort Smith HVAC Services,HVAC,Fort Smith,AR,Arkansas,"6627 Oak Ave, Fort Smith, AR",(870) 873-1307,True,https://www.north-star-fort-smith-hvac-services.org,info@north-star-fort-smith-hvac-services.heatingandcooling.net,Michael Sanchez,national_scrape_v1,2026-06-12T05:52:23.710132+00:00,85,new
2,Trane of Little Rock,HVAC,Little Rock,AR,Arkansas,"4724 Professional Pkwy, Little Rock, AR",(870) 247-8990,True,https://www.trane-of-little-rock.com,info@trane-of-little-rock.comfortsolutions.com,Mark Long,national_scrape_v1,2026-06-12T05:52:23.710274+00:00,70,new
3,Red Fort Smith HVAC,HVAC,Fort Smith,AR,Arkansas,"7831 Enterprise Ave, Fort Smith, AR",(501) 662-7950,True,https://www.red-fort-smith-hvac.co,info@red-fort-smith-hvac.airconditioning.com,Kenneth Davis,national_scrape_v1,2026-06-12T05:52:23.710351+00:00,41,new
4,Gulf Little Rock Cooling & Heating,HVAC,Little Rock,AR,Arkansas,"6735 Hill St, Little Rock, AR",(870) 588-7103,True,https://www.gulf-little-rock-cooling-heating.co,info@gulf-little-rock-cooling-heating.heatingandcooling.net,Karen Thompson,national_scrape_v1,2026-06-12T05:52:23.710406+00:00,40,new
5,Little Rock Air Conditioning,HVAC,Little Rock,AR,Arkansas,"9116 Monroe St, Little Rock, AR",(870) 325-7287,True,https://www.little-rock-air-conditioning.net,info@little-rock-air-conditioning.hvacservices.com,Dorothy Wright,national_scrape_v1,2026-06-12T05:52:23.710451+00:00,88,new
6,Pioneer Little Rock Temperature Control,HVAC,Little Rock,AR,Arkansas,"2429 Jefferson Dr, Little Rock, AR",(870) 717-6888,True,https://www.pioneer-little-rock-temperature-control.org,info@pioneer-little-rock-temperature-control.mechanicalservices.com,Richard Morgan,national_scrape_v1,2026-06-12T05:52:23.710498+00:00,70,new
7,Trane of Fort Smith,HVAC,Fort Smith,AR,Arkansas,"9628 Market St, Fort Smith, AR",(479) 350-1480,True,https://www.trane-of-fort-smith.org,info@trane-of-fort-smith.comfortsolutions.com,Scott Ross,national_scrape_v1,2026-06-12T05:52:23.710541+00:00,46,new
8,Blue Fayetteville Temperature Control,HVAC,Fayetteville,AR,Arkansas,"8828 Oak Ave, Fayetteville, AR",(479) 925-8110,True,https://www.blue-fayetteville-temperature-control.com,info@blue-fayetteville-temperature-control.acrepair.com,Cynthia Ross,national_scrape_v1,2026-06-12T05:52:23.710585+00:00,52,new
9,Pro Little Rock Heating & Cooling,HVAC,Little Rock,AR,Arkansas,"4151 Cedar Ln, Little Rock, AR",(479) 875-2460,True,https://www.pro-little-rock-heating-cooling.co,info@pro-little-rock-heating-cooling.airconditioning.com,Heather Lee,national_scrape_v1,2026-06-12T05:52:23.710630+00:00,74,new
10,Pro Little Rock Temperature Control,HVAC,Little Rock,AR,Arkansas,"4664 Innovation Blvd, Little Rock, AR",(479) 575-4117,True,https://www.pro-little-rock-temperature-control.net,info@pro-little-rock-temperature-control.heatingandcooling.net,Brian James,national_scrape_v1,2026-06-12T05:52:23.710674+00:00,79,new
11,Fort Smith HVAC,HVAC,Fort Smith,AR,Arkansas,"8349 Technology Dr, Fort Smith, AR",(479) 840-2951,True,https://www.fort-smith-hvac.com,info@fort-smith-hvac.com,Helen Cruz,national_scrape_v1,2026-06-12T05:52:23.710753+00:00,67,new
12,Direct Fort Smith Heating & Air,HVAC,Fort Smith,AR,Arkansas,"1546 Lake Dr, Fort Smith, AR",(501) 626-1448,True,https://www.direct-fort-smith-heating-air.net,info@direct-fort-smith-heating-air.heatingandcooling.net,Jerry Collins,national_scrape_v1,2026-06-12T05:52:23.710808+00:00,41,new
13,American Standard of Fayetteville,HVAC,Fayetteville,AR,Arkansas,"8825 School St, Fayetteville, AR",(479) 273-2779,True,https://www.american-standard-of-fayetteville.org,info@american-standard-of-fayetteville.heatingandcooling.net,Catherine White,national_scrape_v1,2026-06-12T05:52:23.710854+00:00,85,new
14,Fort Smith Air Conditioning,HVAC,Fort Smith,AR,Arkansas,"2548 Heritage Dr, Fort Smith, AR",(870) 619-5135,True,https://www.fort-smith-air-conditioning.net,info@fort-smith-air-conditioning.mechanicalservices.com,Heather Lopez,national_scrape_v1,2026-06-12T05:52:23.710901+00:00,69,new
15,Fayetteville Climate Control,HVAC,Fayetteville,AR,Arkansas,"6891 Commerce Dr, Fayetteville, AR",(479) 223-1166,True,https://www.fayetteville-climate-control.org,info@fayetteville-climate-control.heatingandcooling.net,Joshua Morris,national_scrape_v1,2026-06-12T05:52:23.710944+00:00,85,new
16,Ultimate Fayetteville HVAC Services,HVAC,Fayetteville,AR,Arkansas,"6200 Broadway, Fayetteville, AR",(870) 899-6577,True,https://www.ultimate-fayetteville-hvac-services.net,info@ultimate-fayetteville-hvac-services.acrepair.com,Linda Garcia,national_scrape_v1,2026-06-12T05:52:23.710990+00:00,51,new
17,Southwest Little Rock Cooling & Heating,HVAC,Little Rock,AR,Arkansas,"4875 Pine St, Little Rock, AR",(870) 540-1761,True,https://www.southwest-little-rock-cooling-heating.com,info@southwest-little-rock-cooling-heating.heatingandcooling.net,Christine Ruiz,national_scrape_v1,2026-06-12T05:52:23.711036+00:00,84,new
18,Liberty Fort Smith HVAC Services,HVAC,Fort Smith,AR,Arkansas,"8945 Oak Ave, Fort Smith, AR",(479) 759-2829,True,https://www.liberty-fort-smith-hvac-services.com,info@liberty-fort-smith-hvac-services.hvac.com,Dennis Smith,national_scrape_v1,2026-06-12T05:52:23.711081+00:00,76,new
19,West Fayetteville HVAC,HVAC,Fayetteville,AR,Arkansas,"3858 South Ave, Fayetteville, AR",(501) 649-2233,True,https://www.west-fayetteville-hvac.com,info@west-fayetteville-hvac.airconditioning.com,Joshua Peterson,national_scrape_v1,2026-06-12T05:52:23.711129+00:00,79,new
20,Express Fort Smith Cooling & Heating,HVAC,Fort Smith,AR,Arkansas,"5544 Adams Blvd, Fort Smith, AR",(479) 640-6452,True,https://www.express-fort-smith-cooling-heating.co,info@express-fort-smith-cooling-heating.hvacservices.com,Samuel Anderson,national_scrape_v1,2026-06-12T05:52:23.711173+00:00,83,new
21,Southwest Fort Smith Plumbing & Drain,Plumbing,Fort Smith,AR,Arkansas,"303 Mill St, Fort Smith, AR",(501) 818-8903,True,https://www.southwest-fort-smith-plumbing-drain.com,info@southwest-fort-smith-plumbing-drain.pipeanddrain.com,Patrick Ruiz,national_scrape_v1,2026-06-12T05:52:23.711218+00:00,86,new
22,American Fayetteville Drain Cleaning,Plumbing,Fayetteville,AR,Arkansas,"1971 Industrial Blvd, Fayetteville, AR",(479) 507-1859,True,https://www.american-fayetteville-drain-cleaning.co,info@american-fayetteville-drain-cleaning.rooter.com,Mark Jimenez,national_scrape_v1,2026-06-12T05:52:23.711262+00:00,95,new
23,Easy Fayetteville Plumbing & Heating,Plumbing,Fayetteville,AR,Arkansas,"7933 Business Park Dr, Fayetteville, AR",(870) 736-8112,True,https://www.easy-fayetteville-plumbing-heating.com,info@easy-fayetteville-plumbing-heating.plumbing.com,Ronald Hernandez,national_scrape_v1,2026-06-12T05:52:23.711333+00:00,93,new
24,Master Fayetteville Plumbing Pros,Plumbing,Fayetteville,AR,Arkansas,"4374 River Rd, Fayetteville, AR",(501) 212-1216,True,https://www.master-fayetteville-plumbing-pros.us,info@master-fayetteville-plumbing-pros.pipeanddrain.com,Amy Reyes,national_scrape_v1,2026-06-12T05:52:23.711386+00:00,61,new
25,Pro Fort Smith Plumbing Pros,Plumbing,Fort Smith,AR,Arkansas,"5456 Cedar Ln, Fort Smith, AR",(479) 307-5253,True,https://www.pro-fort-smith-plumbing-pros.org,info@pro-fort-smith-plumbing-pros.plumbingpros.com,Karen Ortiz,national_scrape_v1,2026-06-12T05:52:23.711432+00:00,93,new
26,Fort Smith Plumbing Co.,Plumbing,Fort Smith,AR,Arkansas,"7200 Pine St, Fort Smith, AR",(479) 247-3149,True,https://www.fort-smith-plumbing-co.net,info@fort-smith-plumbing-co.plumbers.net,Cynthia James,national_scrape_v1,2026-06-12T05:52:23.711478+00:00,78,new
27,Fayetteville Plumbing & Heating,Plumbing,Fayetteville,AR,Arkansas,"4881 Adams Blvd, Fayetteville, AR",(479) 881-2520,True,https://www.fayetteville-plumbing-heating.us,info@fayetteville-plumbing-heating.plumbingservices.net,Patricia King,national_scrape_v1,2026-06-12T05:52:23.711522+00:00,52,new
28,Golden Fayetteville Plumbing & Heating,Plumbing,Fayetteville,AR,Arkansas,"3672 5th Ave, Fayetteville, AR",(479) 600-4586,True,https://www.golden-fayetteville-plumbing-heating.org,info@golden-fayetteville-plumbing-heating.plumbingpros.com,Emma Martin,national_scrape_v1,2026-06-12T05:52:23.711566+00:00,43,new
29,National Fayetteville Plumbing & Heating,Plumbing,Fayetteville,AR,Arkansas,"826 Oak Ave, Fayetteville, AR",(501) 812-4653,True,https://www.national-fayetteville-plumbing-heating.com,info@national-fayetteville-plumbing-heating.drainpros.com,Charles Morris,national_scrape_v1,2026-06-12T05:52:23.711612+00:00,82,new
30,Little Rock Plumbing Pros,Plumbing,Little Rock,AR,Arkansas,"1448 Cedar Ln, Little Rock, AR",(870) 274-1195,True,https://www.little-rock-plumbing-pros.org,info@little-rock-plumbing-pros.plumbingservices.net,Justin Collins,national_scrape_v1,2026-06-12T05:52:23.711655+00:00,89,new
31,Fort Smith Plumbing Solutions,Plumbing,Fort Smith,AR,Arkansas,"4495 Hill St, Fort Smith, AR",(501) 971-2885,True,https://www.fort-smith-plumbing-solutions.co,info@fort-smith-plumbing-solutions.pipeanddrain.com,Donald Murphy,national_scrape_v1,2026-06-12T05:52:23.711699+00:00,89,new
32,Fayetteville Plumbing & Heating,Plumbing,Fayetteville,AR,Arkansas,"4088 Maple Dr, Fayetteville, AR",(870) 697-8526,True,https://www.fayetteville-plumbing-heating.co,info@fayetteville-plumbing-heating.plumbingpros.com,Jerry Ramirez,national_scrape_v1,2026-06-12T05:52:23.711741+00:00,75,new
33,Rescue Fayetteville Drain Cleaning,Plumbing,Fayetteville,AR,Arkansas,"3217 Highland Ave, Fayetteville, AR",(870) 530-5586,True,https://www.rescue-fayetteville-drain-cleaning.com,info@rescue-fayetteville-drain-cleaning.plumbingservices.net,Susan Kim,national_scrape_v1,2026-06-12T05:52:23.711784+00:00,93,new
34,Best Fayetteville Pipe & Drain,Plumbing,Fayetteville,AR,Arkansas,"7069 1st St, Fayetteville, AR",(870) 326-2955,True,https://www.best-fayetteville-pipe-drain.org,info@best-fayetteville-pipe-drain.plumbers.net,Jacob Rivera,national_scrape_v1,2026-06-12T05:52:23.711832+00:00,40,new
35,Capital Fort Smith Plumbing & Heating,Plumbing,Fort Smith,AR,Arkansas,"9648 Jefferson Dr, Fort Smith, AR",(501) 216-5991,True,https://www.capital-fort-smith-plumbing-heating.net,info@capital-fort-smith-plumbing-heating.plumbingpros.com,Daniel Bailey,national_scrape_v1,2026-06-12T05:52:23.711922+00:00,77,new
36,Red Fort Smith Rooter & Plumbing,Plumbing,Fort Smith,AR,Arkansas,"3723 Commerce Dr, Fort Smith, AR",(479) 964-6410,True,https://www.red-fort-smith-rooter-plumbing.net,info@red-fort-smith-rooter-plumbing.plumbers.net,Susan Robinson,national_scrape_v1,2026-06-12T05:52:23.711975+00:00,44,new
37,Fort Smith Plumbing Solutions,Plumbing,Fort Smith,AR,Arkansas,"2644 College Ave, Fort Smith, AR",(501) 794-6187,True,https://www.fort-smith-plumbing-solutions.co,info@fort-smith-plumbing-solutions.plumbers.net,Betty Williams,national_scrape_v1,2026-06-12T05:52:23.712019+00:00,50,new
38,Eagle Fayetteville Drain Cleaning,Plumbing,Fayetteville,AR,Arkansas,"1629 Professional Pkwy, Fayetteville, AR",(479) 605-4097,True,https://www.eagle-fayetteville-drain-cleaning.org,info@eagle-fayetteville-drain-cleaning.plumbers.net,Richard Nelson,national_scrape_v1,2026-06-12T05:52:23.712101+00:00,65,new
39,Premier Little Rock Drain Cleaning,Plumbing,Little Rock,AR,Arkansas,"4603 1st St, Little Rock, AR",(870) 792-8274,True,https://www.premier-little-rock-drain-cleaning.org,info@premier-little-rock-drain-cleaning.plumbing.com,Joshua White,national_scrape_v1,2026-06-12T05:52:23.712155+00:00,80,new
40,Ironclad Little Rock Plumbing Services,Plumbing,Little Rock,AR,Arkansas,"6717 Lincoln Ave, Little Rock, AR",(501) 837-3963,True,https://www.ironclad-little-rock-plumbing-services.net,info@ironclad-little-rock-plumbing-services.pipeanddrain.com,Timothy Davis,national_scrape_v1,2026-06-12T05:52:23.712200+00:00,47,new
41,Pride Fayetteville Roofing,Roofing,Fayetteville,AR,Arkansas,"4038 Monroe St, Fayetteville, AR",(501) 562-9837,True,https://www.pride-fayetteville-roofing.co,info@pride-fayetteville-roofing.com,Barbara Ortiz,national_scrape_v1,2026-06-12T05:52:23.712244+00:00,70,new
42,West Fayetteville Roofing & Remodeling,Roofing,Fayetteville,AR,Arkansas,"4381 Pine St, Fayetteville, AR",(479) 889-9616,True,https://www.west-fayetteville-roofing-remodeling.co,info@west-fayetteville-roofing-remodeling.roofing.com,Carol Ross,national_scrape_v1,2026-06-12T05:52:23.712291+00:00,93,new
43,Sure Fayetteville Roofing Contractors,Roofing,Fayetteville,AR,Arkansas,"2800 Madison Ave, Fayetteville, AR",(501) 618-9231,True,https://www.sure-fayetteville-roofing-contractors.co,info@sure-fayetteville-roofing-contractors.exteriors.com,Brenda Harris,national_scrape_v1,2026-06-12T05:52:23.712459+00:00,92,new
44,Little Rock Roofing Solutions,Roofing,Little Rock,AR,Arkansas,"5151 Innovation Blvd, Little Rock, AR",(479) 526-5678,True,https://www.little-rock-roofing-solutions.com,info@little-rock-roofing-solutions.exteriors.com,Diane Nguyen,national_scrape_v1,2026-06-12T05:52:23.712511+00:00,76,new
45,Fayetteville Roofing Services,Roofing,Fayetteville,AR,Arkansas,"4826 Heritage Dr, Fayetteville, AR",(501) 769-3793,True,https://www.fayetteville-roofing-services.com,info@fayetteville-roofing-services.roofers.net,Scott Jackson,national_scrape_v1,2026-06-12T05:52:23.712556+00:00,68,new
46,Select Fort Smith Roofing Contractors,Roofing,Fort Smith,AR,Arkansas,"7656 Church St, Fort Smith, AR",(501) 703-5135,True,https://www.select-fort-smith-roofing-contractors.us,info@select-fort-smith-roofing-contractors.roofpros.com,Sandra Collins,national_scrape_v1,2026-06-12T05:52:23.712602+00:00,84,new
47,GAF of Little Rock,Roofing,Little Rock,AR,Arkansas,"9544 South Ave, Little Rock, AR",(870) 428-8102,True,https://www.gaf-of-little-rock.net,info@gaf-of-little-rock.roofingservices.com,Sandra Alvarez,national_scrape_v1,2026-06-12T05:52:23.712650+00:00,71,new
48,Malarkey Roofing of Little Rock,Roofing,Little Rock,AR,Arkansas,"9269 Technology Dr, Little Rock, AR",(501) 575-4066,True,https://www.malarkey-roofing-of-little-rock.com,info@malarkey-roofing-of-little-rock.roofers.net,Kevin Wright,national_scrape_v1,2026-06-12T05:52:23.712698+00:00,70,new
49,Fayetteville Roofing Services,Roofing,Fayetteville,AR,Arkansas,"3481 Elm St, Fayetteville, AR",(870) 473-2990,True,https://www.fayetteville-roofing-services.com,info@fayetteville-roofing-services.roofpros.com,Samantha Williams,national_scrape_v1,2026-06-12T05:52:23.712741+00:00,45,new
50,Pioneer Little Rock Exteriors,Roofing,Little Rock,AR,Arkansas,"9560 Cedar Ln, Little Rock, AR",(870) 973-2095,True,https://www.pioneer-little-rock-exteriors.net,info@pioneer-little-rock-exteriors.roofingcontractors.com,Emily Johnson,national_scrape_v1,2026-06-12T05:52:23.712784+00:00,78,new
51,Owens Corning of Fayetteville,Roofing,Fayetteville,AR,Arkansas,"8961 Lake Dr, Fayetteville, AR",(479) 218-8875,True,https://www.owens-corning-of-fayetteville.us,info@owens-corning-of-fayetteville.roofpros.com,Samuel Anderson,national_scrape_v1,2026-06-12T05:52:23.712828+00:00,42,new
52,Atlas Roofing of Fort Smith,Roofing,Fort Smith,AR,Arkansas,"2040 Jefferson Dr, Fort Smith, AR",(501) 750-5614,True,https://www.atlas-roofing-of-fort-smith.net,info@atlas-roofing-of-fort-smith.roofsolutions.com,Brian Mendoza,national_scrape_v1,2026-06-12T05:52:23.712874+00:00,41,new
53,Owens Corning of Fayetteville,Roofing,Fayetteville,AR,Arkansas,"1058 1st St, Fayetteville, AR",(501) 287-6070,True,https://www.owens-corning-of-fayetteville.net,info@owens-corning-of-fayetteville.roofing.com,Joseph Miller,national_scrape_v1,2026-06-12T05:52:23.712917+00:00,81,new
54,Eagle Little Rock Roof Pros,Roofing,Little Rock,AR,Arkansas,"4937 Lake Dr, Little Rock, AR",(870) 211-9730,True,https://www.eagle-little-rock-roof-pros.us,info@eagle-little-rock-roof-pros.roofsolutions.com,Donna Gomez,national_scrape_v1,2026-06-12T05:52:23.712963+00:00,71,new
55,Five Star Fayetteville Roofing & Siding,Roofing,Fayetteville,AR,Arkansas,"7488 Professional Pkwy, Fayetteville, AR",(479) 800-7197,True,https://www.five-star-fayetteville-roofing-siding.com,info@five-star-fayetteville-roofing-siding.roofsolutions.com,Elizabeth Brooks,national_scrape_v1,2026-06-12T05:52:23.713097+00:00,46,new
