id,business_name,industry,city,state_code,state_name,address,phone,phone_verified,website_url,email,contact_name,source,created_at,lead_score,status
17,Reliant Durham Air Systems,HVAC,Durham,NC,North Carolina,"7955 2nd Ave, Durham, NC",(980) 624-9796,True,https://www.reliant-durham-air-systems.org,info@reliant-durham-air-systems.hvacpros.net,Anthony Mendoza,national_scrape_v1,2026-06-12T05:52:23.894273+00:00,57,new
18,Valley Charlotte HVAC,HVAC,Charlotte,NC,North Carolina,"985 Lake Dr, Charlotte, NC",(252) 666-4107,True,https://www.valley-charlotte-hvac.us,info@valley-charlotte-hvac.hvacpros.net,Matthew Walker,national_scrape_v1,2026-06-12T05:52:23.894346+00:00,69,new
19,Grand Charlotte Temperature Control,HVAC,Charlotte,NC,North Carolina,"8604 Monroe St, Charlotte, NC",(743) 513-9174,True,https://www.grand-charlotte-temperature-control.com,info@grand-charlotte-temperature-control.hvac.com,Carol Scott,national_scrape_v1,2026-06-12T05:52:23.894395+00:00,41,new
20,Silver Raleigh Heating & Cooling,HVAC,Raleigh,NC,North Carolina,"1468 Broadway, Raleigh, NC",(828) 693-9765,True,https://www.silver-raleigh-heating-cooling.co,info@silver-raleigh-heating-cooling.acrepair.com,Jacob Morgan,national_scrape_v1,2026-06-12T05:52:23.894442+00:00,62,new
21,Direct Durham Plumbing & Heating,Plumbing,Durham,NC,North Carolina,"852 University Blvd, Durham, NC",(919) 765-6319,True,https://www.direct-durham-plumbing-heating.net,info@direct-durham-plumbing-heating.plumbingpros.com,Thomas Flores,national_scrape_v1,2026-06-12T05:52:23.894487+00:00,51,new
22,Winston-Salem Plumbing & Heating,Plumbing,Winston-Salem,NC,North Carolina,"7162 Professional Pkwy, Winston-Salem, NC",(743) 763-7005,True,https://www.winston-salem-plumbing-heating.net,info@winston-salem-plumbing-heating.plumbingservices.net,Michelle Thompson,national_scrape_v1,2026-06-12T05:52:23.894532+00:00,52,new
23,Elite Winston-Salem Plumbing & Heating,Plumbing,Winston-Salem,NC,North Carolina,"2368 Victory Blvd, Winston-Salem, NC",(919) 527-4471,True,https://www.elite-winston-salem-plumbing-heating.us,info@elite-winston-salem-plumbing-heating.plumbing.com,Samantha Hughes,national_scrape_v1,2026-06-12T05:52:23.894578+00:00,48,new
24,Blue Raleigh Plumbing Pros,Plumbing,Raleigh,NC,North Carolina,"6588 Madison Ave, Raleigh, NC",(252) 447-6869,True,https://www.blue-raleigh-plumbing-pros.org,info@blue-raleigh-plumbing-pros.plumbingpros.com,Rebecca Collins,national_scrape_v1,2026-06-12T05:52:23.894624+00:00,66,new
25,Apex Greensboro Plumbing Solutions,Plumbing,Greensboro,NC,North Carolina,"2699 Adams Blvd, Greensboro, NC",(828) 753-1550,True,https://www.apex-greensboro-plumbing-solutions.org,info@apex-greensboro-plumbing-solutions.plumbingpros.com,Thomas Richardson,national_scrape_v1,2026-06-12T05:52:23.894668+00:00,41,new
26,Guardian Raleigh Plumbing Pros,Plumbing,Raleigh,NC,North Carolina,"2888 Highland Ave, Raleigh, NC",(743) 607-9823,True,https://www.guardian-raleigh-plumbing-pros.net,info@guardian-raleigh-plumbing-pros.pipeanddrain.com,Sharon Jones,national_scrape_v1,2026-06-12T05:52:23.894711+00:00,84,new
27,Raleigh Drain Cleaning,Plumbing,Raleigh,NC,North Carolina,"2146 Professional Pkwy, Raleigh, NC",(980) 578-9353,True,https://www.raleigh-drain-cleaning.us,info@raleigh-drain-cleaning.pipeanddrain.com,Deborah Clark,national_scrape_v1,2026-06-12T05:52:23.894753+00:00,65,new
28,Main Charlotte Plumbing Solutions,Plumbing,Charlotte,NC,North Carolina,"8940 Innovation Blvd, Charlotte, NC",(910) 411-2000,True,https://www.main-charlotte-plumbing-solutions.com,info@main-charlotte-plumbing-solutions.plumbers.net,Jennifer Reed,national_scrape_v1,2026-06-12T05:52:23.894797+00:00,82,new
29,Drain Winston-Salem Plumbing,Plumbing,Winston-Salem,NC,North Carolina,"5399 Business Park Dr, Winston-Salem, NC",(980) 742-3158,True,https://www.drain-winston-salem-plumbing.net,info@drain-winston-salem-plumbing.plumbingservices.net,Kathleen Campbell,national_scrape_v1,2026-06-12T05:52:23.894839+00:00,72,new
30,Rapid Greensboro Pipe & Drain,Plumbing,Greensboro,NC,North Carolina,"7906 River Rd, Greensboro, NC",(743) 661-9028,True,https://www.rapid-greensboro-pipe-drain.net,info@rapid-greensboro-pipe-drain.plumbing.com,Angela Taylor,national_scrape_v1,2026-06-12T05:52:23.894885+00:00,56,new
31,Raleigh Plumbing & Heating,Plumbing,Raleigh,NC,North Carolina,"7099 Market St, Raleigh, NC",(704) 271-8854,True,https://www.raleigh-plumbing-heating.org,info@raleigh-plumbing-heating.drainpros.com,Cynthia Thomas,national_scrape_v1,2026-06-12T05:52:23.894930+00:00,48,new
32,Power Charlotte Plumbing,Plumbing,Charlotte,NC,North Carolina,"9560 3rd St, Charlotte, NC",(919) 417-2760,True,https://www.power-charlotte-plumbing.org,info@power-charlotte-plumbing.com,Nancy Ruiz,national_scrape_v1,2026-06-12T05:52:23.894974+00:00,79,new
33,Valley Winston-Salem Plumbing,Plumbing,Winston-Salem,NC,North Carolina,"9465 Hill St, Winston-Salem, NC",(704) 503-6134,True,https://www.valley-winston-salem-plumbing.co,info@valley-winston-salem-plumbing.plumbingservices.net,Donna Lopez,national_scrape_v1,2026-06-12T05:52:23.895016+00:00,49,new
34,Durham Plumbing Services,Plumbing,Durham,NC,North Carolina,"9160 Corporate Dr, Durham, NC",(980) 708-2669,True,https://www.durham-plumbing-services.us,info@durham-plumbing-services.rooter.com,Christine Peterson,national_scrape_v1,2026-06-12T05:52:23.895060+00:00,79,new
35,Flow Winston-Salem Drain Cleaning,Plumbing,Winston-Salem,NC,North Carolina,"4873 5th Ave, Winston-Salem, NC",(743) 930-9442,True,https://www.flow-winston-salem-drain-cleaning.co,info@flow-winston-salem-drain-cleaning.plumbers.net,Mary Miller,national_scrape_v1,2026-06-12T05:52:23.895104+00:00,82,new
36,Pro Raleigh Plumbing & Drain,Plumbing,Raleigh,NC,North Carolina,"7100 Jackson Dr, Raleigh, NC",(704) 721-8306,True,https://www.pro-raleigh-plumbing-drain.co,info@pro-raleigh-plumbing-drain.plumbingservices.net,Rebecca Williams,national_scrape_v1,2026-06-12T05:52:23.895153+00:00,81,new
37,Superior Raleigh Plumbing & Drain,Plumbing,Raleigh,NC,North Carolina,"1587 Heritage Dr, Raleigh, NC",(910) 279-2624,True,https://www.superior-raleigh-plumbing-drain.org,info@superior-raleigh-plumbing-drain.plumbers.net,Alexander Cooper,national_scrape_v1,2026-06-12T05:52:23.895200+00:00,60,new
38,Service Charlotte Plumbing Pros,Plumbing,Charlotte,NC,North Carolina,"1290 College Ave, Charlotte, NC",(980) 469-6401,True,https://www.service-charlotte-plumbing-pros.org,info@service-charlotte-plumbing-pros.plumbingservices.net,Michelle Ross,national_scrape_v1,2026-06-12T05:52:23.895243+00:00,63,new
39,Power Greensboro Plumbing Co.,Plumbing,Greensboro,NC,North Carolina,"3702 Market St, Greensboro, NC",(336) 486-3838,True,https://www.power-greensboro-plumbing-co.com,info@power-greensboro-plumbing-co.plumbingservices.net,Brandon Gomez,national_scrape_v1,2026-06-12T05:52:23.895287+00:00,95,new
40,Eagle Greensboro Plumbing,Plumbing,Greensboro,NC,North Carolina,"9822 University Blvd, Greensboro, NC",(252) 309-6566,True,https://www.eagle-greensboro-plumbing.org,info@eagle-greensboro-plumbing.drainpros.com,Katherine Williams,national_scrape_v1,2026-06-12T05:52:23.895354+00:00,50,new
41,National Durham Roofing,Roofing,Durham,NC,North Carolina,"5155 School St, Durham, NC",(919) 851-2808,True,https://www.national-durham-roofing.co,info@national-durham-roofing.exteriors.com,Scott Gonzalez,national_scrape_v1,2026-06-12T05:52:23.895402+00:00,75,new
42,Flagship Charlotte Exteriors,Roofing,Charlotte,NC,North Carolina,"9646 1st St, Charlotte, NC",(252) 698-6575,True,https://www.flagship-charlotte-exteriors.us,info@flagship-charlotte-exteriors.roofers.net,Melissa Johnson,national_scrape_v1,2026-06-12T05:52:23.895447+00:00,82,new
43,Capital Raleigh Roofing Co.,Roofing,Raleigh,NC,North Carolina,"6319 Highland Ave, Raleigh, NC",(910) 597-5076,True,https://www.capital-raleigh-roofing-co.org,info@capital-raleigh-roofing-co.exteriors.com,Helen Young,national_scrape_v1,2026-06-12T05:52:23.895491+00:00,70,new
44,White Greensboro Exteriors,Roofing,Greensboro,NC,North Carolina,"8446 Sunset Blvd, Greensboro, NC",(336) 995-9640,True,https://www.white-greensboro-exteriors.org,info@white-greensboro-exteriors.roofingservices.com,Thomas Bennett,national_scrape_v1,2026-06-12T05:52:23.895538+00:00,83,new
45,Classic Durham Roofing & Siding,Roofing,Durham,NC,North Carolina,"9235 Enterprise Ave, Durham, NC",(336) 696-5093,True,https://www.classic-durham-roofing-siding.us,info@classic-durham-roofing-siding.exteriors.com,Jacob Sanders,national_scrape_v1,2026-06-12T05:52:23.895582+00:00,75,new
46,Pacific Durham Roofing & Construction,Roofing,Durham,NC,North Carolina,"2615 Jefferson Dr, Durham, NC",(743) 330-5116,True,https://www.pacific-durham-roofing-construction.us,info@pacific-durham-roofing-construction.roofing.com,Jonathan Wilson,national_scrape_v1,2026-06-12T05:52:23.895627+00:00,88,new
47,Atlas Roofing of Winston-Salem,Roofing,Winston-Salem,NC,North Carolina,"3842 Broadway, Winston-Salem, NC",(919) 623-8804,True,https://www.atlas-roofing-of-winston-salem.org,info@atlas-roofing-of-winston-salem.roofing.com,Shirley Wright,national_scrape_v1,2026-06-12T05:52:23.895671+00:00,53,new
48,Select Durham Roofing Contractors,Roofing,Durham,NC,North Carolina,"8012 Madison Ave, Durham, NC",(828) 624-4025,True,https://www.select-durham-roofing-contractors.co,info@select-durham-roofing-contractors.roofpros.com,Emily Hall,national_scrape_v1,2026-06-12T05:52:23.895731+00:00,60,new
49,Arrow Greensboro Roofing Solutions,Roofing,Greensboro,NC,North Carolina,"3529 Washington St, Greensboro, NC",(919) 603-5869,True,https://www.arrow-greensboro-roofing-solutions.us,info@arrow-greensboro-roofing-solutions.roofingcontractors.com,Carol Garcia,national_scrape_v1,2026-06-12T05:52:23.895775+00:00,45,new
50,Atlas Raleigh Roofing Solutions,Roofing,Raleigh,NC,North Carolina,"528 Hamilton Ave, Raleigh, NC",(919) 345-2849,True,https://www.atlas-raleigh-roofing-solutions.co,info@atlas-raleigh-roofing-solutions.roofingcontractors.com,Anna Jackson,national_scrape_v1,2026-06-12T05:52:23.895819+00:00,83,new
51,Pacific Raleigh Roofing & Siding,Roofing,Raleigh,NC,North Carolina,"7040 Professional Pkwy, Raleigh, NC",(828) 422-6417,True,https://www.pacific-raleigh-roofing-siding.org,info@pacific-raleigh-roofing-siding.roofing.com,Robert Davis,national_scrape_v1,2026-06-12T05:52:23.895862+00:00,82,new
52,Secure Winston-Salem Roofing & Remodeling,Roofing,Winston-Salem,NC,North Carolina,"9832 Oak Ave, Winston-Salem, NC",(743) 837-3759,True,https://www.secure-winston-salem-roofing-remodeling.us,info@secure-winston-salem-roofing-remodeling.exteriors.com,Emma Stewart,national_scrape_v1,2026-06-12T05:52:23.895946+00:00,40,new
53,CertainTeed of Charlotte,Roofing,Charlotte,NC,North Carolina,"5736 College Ave, Charlotte, NC",(704) 984-8295,True,https://www.certainteed-of-charlotte.co,info@certainteed-of-charlotte.roofers.net,Paul Rodriguez,national_scrape_v1,2026-06-12T05:52:23.895995+00:00,46,new
54,GAF of Charlotte,Roofing,Charlotte,NC,North Carolina,"4816 River Rd, Charlotte, NC",(828) 747-5142,True,https://www.gaf-of-charlotte.org,info@gaf-of-charlotte.roofing.com,Brenda Green,national_scrape_v1,2026-06-12T05:52:23.896043+00:00,81,new
55,Valley Greensboro Roof Pros,Roofing,Greensboro,NC,North Carolina,"7010 Innovation Blvd, Greensboro, NC",(252) 580-7291,True,https://www.valley-greensboro-roof-pros.co,info@valley-greensboro-roof-pros.roofingcontractors.com,Shirley Walker,national_scrape_v1,2026-06-12T05:52:23.896087+00:00,88,new
56,Express Durham Roofing & Siding,Roofing,Durham,NC,North Carolina,"231 Victory Blvd, Durham, NC",(919) 759-6712,True,https://www.express-durham-roofing-siding.co,info@express-durham-roofing-siding.roofpros.com,William Murphy,national_scrape_v1,2026-06-12T05:52:23.896137+00:00,51,new
57,Keystone Winston-Salem Roofing Contractors,Roofing,Winston-Salem,NC,North Carolina,"9810 Sunset Blvd, Winston-Salem, NC",(704) 267-5085,True,https://www.keystone-winston-salem-roofing-contractors.org,info@keystone-winston-salem-roofing-contracto.roofingcontractors.com,Richard Cook,national_scrape_v1,2026-06-12T05:52:23.896183+00:00,93,new
58,Charlotte Roofing,Roofing,Charlotte,NC,North Carolina,"1768 Enterprise Ave, Charlotte, NC",(980) 544-4753,True,https://www.charlotte-roofing.org,info@charlotte-roofing.roofingservices.com,Elizabeth Gomez,national_scrape_v1,2026-06-12T05:52:23.896225+00:00,55,new
59,Durham Roofing Co.,Roofing,Durham,NC,North Carolina,"8219 Lake Dr, Durham, NC",(828) 330-3017,True,https://www.durham-roofing-co.co,info@durham-roofing-co.roofsolutions.com,Mary Moore,national_scrape_v1,2026-06-12T05:52:23.896270+00:00,65,new
60,Ironclad Durham Roofing Solutions,Roofing,Durham,NC,North Carolina,"6449 Victory Blvd, Durham, NC",(252) 809-6819,True,https://www.ironclad-durham-roofing-solutions.co,info@ironclad-durham-roofing-solutions.roofing.com,Karen Morris,national_scrape_v1,2026-06-12T05:52:23.896338+00:00,56,new
61,Elite Greensboro Electrical Pros,Electrical,Greensboro,NC,North Carolina,"1178 North St, Greensboro, NC",(743) 747-2399,True,https://www.elite-greensboro-electrical-pros.org,info@elite-greensboro-electrical-pros.electricpros.com,Katherine Lopez,national_scrape_v1,2026-06-12T05:52:23.896386+00:00,42,new
62,Total Durham Electrical Solutions,Electrical,Durham,NC,North Carolina,"4185 Lincoln Ave, Durham, NC",(980) 731-1289,True,https://www.total-durham-electrical-solutions.us,info@total-durham-electrical-solutions.electricpros.com,Shirley Morgan,national_scrape_v1,2026-06-12T05:52:23.896431+00:00,47,new
63,White Charlotte Electrical Pros,Electrical,Charlotte,NC,North Carolina,"368 College Ave, Charlotte, NC",(252) 982-6473,True,https://www.white-charlotte-electrical-pros.us,info@white-charlotte-electrical-pros.electricalsolutions.com,Ashley Evans,national_scrape_v1,2026-06-12T05:52:23.896475+00:00,70,new
64,Greensboro Electrical,Electrical,Greensboro,NC,North Carolina,"5968 Park Ave, Greensboro, NC",(980) 437-5215,True,https://www.greensboro-electrical.com,info@greensboro-electrical.powerandlight.com,Richard White,national_scrape_v1,2026-06-12T05:52:23.896520+00:00,75,new
65,Charlotte Electrical Contractors,Electrical,Charlotte,NC,North Carolina,"1673 Madison Ave, Charlotte, NC",(252) 617-6848,True,https://www.charlotte-electrical-contractors.org,info@charlotte-electrical-contractors.electricpros.com,Emma Robinson,national_scrape_v1,2026-06-12T05:52:23.896563+00:00,66,new
66,Mr. Electric of Durham,Electrical,Durham,NC,North Carolina,"4024 Mill St, Durham, NC",(980) 998-8403,True,https://www.mr-electric-of-durham.org,info@mr-electric-of-durham.electrict.com,Timothy Sanchez,national_scrape_v1,2026-06-12T05:52:23.896608+00:00,45,new
67,City Raleigh Electrical Systems,Electrical,Raleigh,NC,North Carolina,"6588 Madison Ave, Raleigh, NC",(828) 427-9845,True,https://www.city-raleigh-electrical-systems.net,info@city-raleigh-electrical-systems.electricpros.com,Michael King,national_scrape_v1,2026-06-12T05:52:23.896652+00:00,55,new
68,Reliable Charlotte Electrical Contractors,Electrical,Charlotte,NC,North Carolina,"8473 Business Park Dr, Charlotte, NC",(919) 643-9797,True,https://www.reliable-charlotte-electrical-contractors.com,info@reliable-charlotte-electrical-contractor.electrical.com,Ashley Smith,national_scrape_v1,2026-06-12T05:52:23.896696+00:00,62,new
69,ProTech Greensboro Electrical Services,Electrical,Greensboro,NC,North Carolina,"920 Freedom Ave, Greensboro, NC",(252) 225-1343,True,https://www.protech-greensboro-electrical-services.org,info@protech-greensboro-electrical-services.electrician.net,Laura Thomas,national_scrape_v1,2026-06-12T05:52:23.896741+00:00,63,new
70,Red Durham Electrical Solutions,Electrical,Durham,NC,North Carolina,"7055 River Rd, Durham, NC",(704) 726-6499,True,https://www.red-durham-electrical-solutions.us,info@red-durham-electrical-solutions.electricpros.com,Justin Thomas,national_scrape_v1,2026-06-12T05:52:23.896784+00:00,58,new
71,Durham Electrical Solutions,Electrical,Durham,NC,North Carolina,"2169 Pine St, Durham, NC",(828) 714-6499,True,https://www.durham-electrical-solutions.co,info@durham-electrical-solutions.electrician.net,Jacob Gutierrez,national_scrape_v1,2026-06-12T05:52:23.896828+00:00,59,new
72,Quality Raleigh Electrical Contractors,Electrical,Raleigh,NC,North Carolina,"8347 Enterprise Ave, Raleigh, NC",(704) 850-9318,True,https://www.quality-raleigh-electrical-contractors.org,info@quality-raleigh-electrical-contractors.electricpros.com,Catherine Morgan,national_scrape_v1,2026-06-12T05:52:23.896873+00:00,41,new
73,Peak Charlotte Electrical Services,Electrical,Charlotte,NC,North Carolina,"5755 Heritage Dr, Charlotte, NC",(910) 758-7620,True,https://www.peak-charlotte-electrical-services.org,info@peak-charlotte-electrical-services.electrician.net,Rachel Turner,national_scrape_v1,2026-06-12T05:52:23.896917+00:00,87,new
74,Reliable Raleigh Electrical & Lighting,Electrical,Raleigh,NC,North Carolina,"3649 Professional Pkwy, Raleigh, NC",(980) 907-8439,True,https://www.reliable-raleigh-electrical-lighting.com,info@reliable-raleigh-electrical-lighting.powerandlight.com,Gregory Sanders,national_scrape_v1,2026-06-12T05:52:23.896964+00:00,67,new
75,Electro Charlotte Electrical,Electrical,Charlotte,NC,North Carolina,"6724 Highland Ave, Charlotte, NC",(828) 879-5957,True,https://www.electro-charlotte-electrical.us,info@electro-charlotte-electrical.electricpros.com,Rebecca Sanders,national_scrape_v1,2026-06-12T05:52:23.897006+00:00,87,new
76,Sure Charlotte Electrical & Lighting,Electrical,Charlotte,NC,North Carolina,"6658 Technology Dr, Charlotte, NC",(828) 574-7706,True,https://www.sure-charlotte-electrical-lighting.us,info@sure-charlotte-electrical-lighting.electrician.net,Kevin Edwards,national_scrape_v1,2026-06-12T05:52:23.897049+00:00,55,new
77,King Charlotte Electrical Contractors,Electrical,Charlotte,NC,North Carolina,"5913 Oak Ave, Charlotte, NC",(336) 255-5562,True,https://www.king-charlotte-electrical-contractors.co,info@king-charlotte-electrical-contractors.electrical.com,Jonathan Peterson,national_scrape_v1,2026-06-12T05:52:23.897092+00:00,45,new
78,Shock Greensboro Electric Co.,Electrical,Greensboro,NC,North Carolina,"1990 Market St, Greensboro, NC",(828) 843-9602,True,https://www.shock-greensboro-electric-co.net,info@shock-greensboro-electric-co.electrical.com,Angela Brown,national_scrape_v1,2026-06-12T05:52:23.897140+00:00,89,new
79,Express Charlotte Electric,Electrical,Charlotte,NC,North Carolina,"2203 Jackson Dr, Charlotte, NC",(743) 351-2774,True,https://www.express-charlotte-electric.org,info@express-charlotte-electric.electrical.com,Linda Peterson,national_scrape_v1,2026-06-12T05:52:23.897183+00:00,44,new
80,Royal Greensboro Electrical Services,Electrical,Greensboro,NC,North Carolina,"1552 Jackson Dr, Greensboro, NC",(743) 831-6625,True,https://www.royal-greensboro-electrical-services.us,info@royal-greensboro-electrical-services.electricalservices.com,Janet Walker,national_scrape_v1,2026-06-12T05:52:23.897228+00:00,63,new
81,Royal Charlotte Grill,Restaurant,Charlotte,NC,North Carolina,"7673 Innovation Blvd, Charlotte, NC",(910) 916-2206,True,https://www.royal-charlotte-grill.us,info@royal-charlotte-grill.orderfood.com,Edward White,national_scrape_v1,2026-06-12T05:52:23.897270+00:00,83,new
82,Cozy Corner Raleigh,Restaurant,Raleigh,NC,North Carolina,"1355 Highland Ave, Raleigh, NC",(980) 435-7415,True,https://www.cozy-corner-raleigh.org,info@cozy-corner-raleigh.dining.com,Stephanie Thomas,national_scrape_v1,2026-06-12T05:52:23.897338+00:00,70,new
83,Chipotle of Charlotte,Restaurant,Charlotte,NC,North Carolina,"4923 Monroe St, Charlotte, NC",(704) 257-4098,True,https://www.chipotle-of-charlotte.net,info@chipotle-of-charlotte.yelp.com,Emma Rogers,national_scrape_v1,2026-06-12T05:52:23.897386+00:00,89,new
84,Olive Garden of Winston-Salem,Restaurant,Winston-Salem,NC,North Carolina,"9334 Industrial Blvd, Winston-Salem, NC",(919) 844-3717,True,https://www.olive-garden-of-winston-salem.org,info@olive-garden-of-winston-salem.dinein.com,Alexander Ruiz,national_scrape_v1,2026-06-12T05:52:23.897434+00:00,85,new
85,Greensboro Cafe,Restaurant,Greensboro,NC,North Carolina,"6940 Technology Dr, Greensboro, NC",(980) 528-1390,True,https://www.greensboro-cafe.com,info@greensboro-cafe.yelp.com,Pamela Collins,national_scrape_v1,2026-06-12T05:52:23.897478+00:00,80,new
86,Sweet Corner Greensboro,Restaurant,Greensboro,NC,North Carolina,"1767 Victory Blvd, Greensboro, NC",(910) 521-9383,True,https://www.sweet-corner-greensboro.net,info@sweet-corner-greensboro.eatery.net,Matthew Rivera,national_scrape_v1,2026-06-12T05:52:23.897521+00:00,91,new
87,Fresh Inn Greensboro,Restaurant,Greensboro,NC,North Carolina,"4145 Freedom Ave, Greensboro, NC",(910) 795-4771,True,https://www.fresh-inn-greensboro.com,info@fresh-inn-greensboro.orderfood.com,Nancy Gray,national_scrape_v1,2026-06-12T05:52:23.897566+00:00,49,new
88,Raleigh Restaurant,Restaurant,Raleigh,NC,North Carolina,"301 Technology Dr, Raleigh, NC",(743) 947-8350,True,https://www.raleigh-restaurant.com,info@raleigh-restaurant.com,Emma Diaz,national_scrape_v1,2026-06-12T05:52:23.897608+00:00,84,new
89,Sage Raleigh Kitchen & Bar,Restaurant,Raleigh,NC,North Carolina,"4767 Adams Blvd, Raleigh, NC",(910) 572-7331,True,https://www.sage-raleigh-kitchen-bar.com,info@sage-raleigh-kitchen-bar.opentable.net,Elizabeth Edwards,national_scrape_v1,2026-06-12T05:52:23.897652+00:00,66,new
90,First Winston-Salem Eatery,Restaurant,Winston-Salem,NC,North Carolina,"5438 Technology Dr, Winston-Salem, NC",(980) 343-5080,True,https://www.first-winston-salem-eatery.co,info@first-winston-salem-eatery.restaurant.com,Sandra Murphy,national_scrape_v1,2026-06-12T05:52:23.897698+00:00,86,new
91,Great Spot Greensboro,Restaurant,Greensboro,NC,North Carolina,"3145 1st St, Greensboro, NC",(980) 475-6265,True,https://www.great-spot-greensboro.com,info@great-spot-greensboro.eatery.net,Nancy Gray,national_scrape_v1,2026-06-12T05:52:23.897741+00:00,49,new
92,City Durham Steakhouse,Restaurant,Durham,NC,North Carolina,"2306 Lake Dr, Durham, NC",(704) 527-1943,True,https://www.city-durham-steakhouse.us,info@city-durham-steakhouse.orderfood.com,Michelle Garcia,national_scrape_v1,2026-06-12T05:52:23.897784+00:00,47,new
93,Tasty Kitchen Greensboro,Restaurant,Greensboro,NC,North Carolina,"706 Hill St, Greensboro, NC",(704) 300-4721,True,https://www.tasty-kitchen-greensboro.co,info@tasty-kitchen-greensboro.dinein.com,Mark Miller,national_scrape_v1,2026-06-12T05:52:23.897828+00:00,57,new
94,Great Lounge Greensboro,Restaurant,Greensboro,NC,North Carolina,"6713 Maple Dr, Greensboro, NC",(252) 839-3243,True,https://www.great-lounge-greensboro.org,info@great-lounge-greensboro.orderfood.com,Stephen Martinez,national_scrape_v1,2026-06-12T05:52:23.897872+00:00,80,new
95,Charlotte Eatery,Restaurant,Charlotte,NC,North Carolina,"438 North St, Charlotte, NC",(980) 886-9338,True,https://www.charlotte-eatery.com,info@charlotte-eatery.dinein.com,Cynthia Evans,national_scrape_v1,2026-06-12T05:52:23.897914+00:00,64,new
96,Winston-Salem Steak Eatery,Restaurant,Winston-Salem,NC,North Carolina,"7973 Business Park Dr, Winston-Salem, NC",(704) 739-9214,True,https://www.winston-salem-steak-eatery.com,info@winston-salem-steak-eatery.dining.com,Kevin Peterson,national_scrape_v1,2026-06-12T05:52:23.897957+00:00,63,new
97,King Charlotte Kitchen & Bar,Restaurant,Charlotte,NC,North Carolina,"3035 Industrial Blvd, Charlotte, NC",(980) 532-6384,True,https://www.king-charlotte-kitchen-bar.co,info@king-charlotte-kitchen-bar.opentable.net,Nancy Howard,national_scrape_v1,2026-06-12T05:52:23.898001+00:00,46,new
98,Royal Durham Grill,Restaurant,Durham,NC,North Carolina,"6212 Industrial Blvd, Durham, NC",(980) 963-5682,True,https://www.royal-durham-grill.us,info@royal-durham-grill.orderfood.com,Michael Rogers,national_scrape_v1,2026-06-12T05:52:23.898046+00:00,72,new
99,New Spot Raleigh,Restaurant,Raleigh,NC,North Carolina,"8080 Mill St, Raleigh, NC",(704) 385-7911,True,https://www.new-spot-raleigh.org,info@new-spot-raleigh.restaurant.com,Stephanie Sanders,national_scrape_v1,2026-06-12T05:52:23.898088+00:00,63,new
100,Durham Vietnamese Bistro,Restaurant,Durham,NC,North Carolina,"6003 University Blvd, Durham, NC",(252) 731-2022,True,https://www.durham-vietnamese-bistro.com,info@durham-vietnamese-bistro.eatery.net,Richard Lewis,national_scrape_v1,2026-06-12T05:52:23.898137+00:00,52,new
1,Triangle Grand Forks HVAC,HVAC,Grand Forks,ND,North Dakota,"9351 South Ave, Grand Forks, ND",(701) 811-5714,True,https://www.triangle-grand-forks-hvac.org,info@triangle-grand-forks-hvac.comfortsolutions.com,George Jimenez,national_scrape_v1,2026-06-12T05:52:23.898264+00:00,42,new
2,Reliant Grand Forks Climate Control,HVAC,Grand Forks,ND,North Dakota,"9938 Monroe St, Grand Forks, ND",(701) 256-9390,True,https://www.reliant-grand-forks-climate-control.com,info@reliant-grand-forks-climate-control.heatingandcooling.net,Sarah Peterson,national_scrape_v1,2026-06-12T05:52:23.898373+00:00,85,new
3,Valley Bismarck Heating & Air,HVAC,Bismarck,ND,North Dakota,"3032 Sunset Blvd, Bismarck, ND",(701) 281-9798,True,https://www.valley-bismarck-heating-air.us,info@valley-bismarck-heating-air.acrepair.com,Carol Gray,national_scrape_v1,2026-06-12T05:52:23.898465+00:00,45,new
4,Select Grand Forks Air Systems,HVAC,Grand Forks,ND,North Dakota,"871 Adams Blvd, Grand Forks, ND",(701) 245-8641,True,https://www.select-grand-forks-air-systems.us,info@select-grand-forks-air-systems.heatingandcooling.net,Richard Flores,national_scrape_v1,2026-06-12T05:52:23.898518+00:00,63,new
5,Reliable Bismarck HVAC,HVAC,Bismarck,ND,North Dakota,"9183 5th Ave, Bismarck, ND",(701) 664-3444,True,https://www.reliable-bismarck-hvac.co,info@reliable-bismarck-hvac.heatingandcooling.net,William Green,national_scrape_v1,2026-06-12T05:52:23.898562+00:00,57,new
6,Sahara Bismarck Air Conditioning,HVAC,Bismarck,ND,North Dakota,"9576 Enterprise Ave, Bismarck, ND",(701) 222-1748,True,https://www.sahara-bismarck-air-conditioning.org,info@sahara-bismarck-air-conditioning.comfortsolutions.com,Jeffrey Robinson,national_scrape_v1,2026-06-12T05:52:23.898607+00:00,84,new
7,Pro Fargo Heating & Air,HVAC,Fargo,ND,North Dakota,"7385 3rd St, Fargo, ND",(701) 399-5235,True,https://www.pro-fargo-heating-air.org,info@pro-fargo-heating-air.comfortsolutions.com,Matthew Torres,national_scrape_v1,2026-06-12T05:52:23.898651+00:00,89,new
8,White Grand Forks Heating & Air,HVAC,Grand Forks,ND,North Dakota,"945 Highland Ave, Grand Forks, ND",(701) 268-5863,True,https://www.white-grand-forks-heating-air.us,info@white-grand-forks-heating-air.acrepair.com,Jessica Morales,national_scrape_v1,2026-06-12T05:52:23.898849+00:00,43,new
