id,business_name,industry,city,state_code,state_name,address,phone,phone_verified,website_url,email,contact_name,source,created_at,lead_score,status
100,Meridian Electrical,Electrical,Meridian,ID,Idaho,"8748 Maple Dr, Meridian, ID",(208) 443-5728,True,https://www.meridian-electrical.co,info@meridian-electrical.electrician.net,Thomas Clark,national_scrape_v1,2026-06-12T05:52:40.599705+00:00,95,new
101,Golden Idaho Falls Electrical Pros,Electrical,Idaho Falls,ID,Idaho,"4834 River Rd, Idaho Falls, ID",(208) 456-5450,True,https://www.golden-idaho-falls-electrical-pros.net,info@golden-idaho-falls-electrical-pros.electricalservices.com,Andrew Kim,national_scrape_v1,2026-06-12T05:52:40.599750+00:00,63,new
102,Wire Works of Nampa,Electrical,Nampa,ID,Idaho,"3776 Madison Ave, Nampa, ID",(208) 766-2079,True,https://www.wire-works-of-nampa.co,info@wire-works-of-nampa.electrician.net,Larry Reed,national_scrape_v1,2026-06-12T05:52:40.599793+00:00,92,new
103,White Nampa Electrical Services,Electrical,Nampa,ID,Idaho,"6464 Sunset Blvd, Nampa, ID",(208) 836-4493,True,https://www.white-nampa-electrical-services.com,info@white-nampa-electrical-services.powerandlight.com,Daniel Rodriguez,national_scrape_v1,2026-06-12T05:52:40.599836+00:00,45,new
104,Eagle Nampa Electrical Pros,Electrical,Nampa,ID,Idaho,"2037 Technology Dr, Nampa, ID",(208) 334-6324,True,https://www.eagle-nampa-electrical-pros.com,info@eagle-nampa-electrical-pros.electrical.com,Tyler Smith,national_scrape_v1,2026-06-12T05:52:40.599915+00:00,62,new
105,North Boise Electrical Systems,Electrical,Boise,ID,Idaho,"5374 3rd St, Boise, ID",(208) 942-1876,True,https://www.north-boise-electrical-systems.us,info@north-boise-electrical-systems.electrical.com,Patricia King,national_scrape_v1,2026-06-12T05:52:40.599965+00:00,83,new
106,All Nampa Electrical & Lighting,Electrical,Nampa,ID,Idaho,"1533 College Ave, Nampa, ID",(986) 802-6800,True,https://www.all-nampa-electrical-lighting.net,info@all-nampa-electrical-lighting.electrical.com,Carol Ortiz,national_scrape_v1,2026-06-12T05:52:40.600015+00:00,80,new
107,Accurate Meridian Electrical Solutions,Electrical,Meridian,ID,Idaho,"4707 Park Ave, Meridian, ID",(986) 331-3877,True,https://www.accurate-meridian-electrical-solutions.co,info@accurate-meridian-electrical-solutions.electrict.com,Robert Wilson,national_scrape_v1,2026-06-12T05:52:40.600059+00:00,81,new
108,Electricians Inc of Idaho Falls,Electrical,Idaho Falls,ID,Idaho,"6373 4th Blvd, Idaho Falls, ID",(208) 886-8586,True,https://www.electricians-inc-of-idaho-falls.co,info@electricians-inc-of-idaho-falls.electrical.com,Dorothy Scott,national_scrape_v1,2026-06-12T05:52:40.600106+00:00,67,new
109,Nampa Electrical Contractors,Electrical,Nampa,ID,Idaho,"6614 3rd St, Nampa, ID",(208) 488-7312,True,https://www.nampa-electrical-contractors.co,info@nampa-electrical-contractors.electrician.net,Charles Jimenez,national_scrape_v1,2026-06-12T05:52:40.600150+00:00,89,new
110,First Idaho Falls Electric Co.,Electrical,Idaho Falls,ID,Idaho,"2593 Church St, Idaho Falls, ID",(986) 579-7184,True,https://www.first-idaho-falls-electric-co.us,info@first-idaho-falls-electric-co.electricalservices.com,Laura Hernandez,national_scrape_v1,2026-06-12T05:52:40.600196+00:00,88,new
111,Idaho Falls Electrical Services,Electrical,Idaho Falls,ID,Idaho,"2335 Mill St, Idaho Falls, ID",(986) 405-7637,True,https://www.idaho-falls-electrical-services.org,info@idaho-falls-electrical-services.electricalsolutions.com,Barbara Patel,national_scrape_v1,2026-06-12T05:52:40.600241+00:00,72,new
112,Mister Sparky of Meridian,Electrical,Meridian,ID,Idaho,"9961 Market St, Meridian, ID",(208) 370-3510,True,https://www.mister-sparky-of-meridian.com,info@mister-sparky-of-meridian.electrical.com,Anna Scott,national_scrape_v1,2026-06-12T05:52:40.600283+00:00,86,new
113,Current Meridian Electrical Services,Electrical,Meridian,ID,Idaho,"5699 Market St, Meridian, ID",(986) 744-8847,True,https://www.current-meridian-electrical-services.com,info@current-meridian-electrical-services.electrician.net,Mary Evans,national_scrape_v1,2026-06-12T05:52:40.600352+00:00,82,new
114,Complete Idaho Falls Electrical & Lighting,Electrical,Idaho Falls,ID,Idaho,"6616 Pine St, Idaho Falls, ID",(208) 880-2477,True,https://www.complete-idaho-falls-electrical-lighting.co,info@complete-idaho-falls-electrical-lighting.electrical.com,Gary Davis,national_scrape_v1,2026-06-12T05:52:40.600403+00:00,78,new
115,Solar Meridian Electrical Services,Electrical,Meridian,ID,Idaho,"9127 Heritage Dr, Meridian, ID",(986) 403-1046,True,https://www.solar-meridian-electrical-services.us,info@solar-meridian-electrical-services.electrict.com,Anthony Mitchell,national_scrape_v1,2026-06-12T05:52:40.600448+00:00,51,new
116,City Nampa Electrical Solutions,Electrical,Nampa,ID,Idaho,"7441 Market St, Nampa, ID",(208) 602-1706,True,https://www.city-nampa-electrical-solutions.net,info@city-nampa-electrical-solutions.powerandlight.com,Benjamin Brown,national_scrape_v1,2026-06-12T05:52:40.600495+00:00,53,new
117,Meridian Electrical Systems,Electrical,Meridian,ID,Idaho,"192 School St, Meridian, ID",(208) 677-5972,True,https://www.meridian-electrical-systems.co,info@meridian-electrical-systems.electricalservices.com,Catherine Brooks,national_scrape_v1,2026-06-12T05:52:40.600539+00:00,48,new
118,Boise Electrical Pros,Electrical,Boise,ID,Idaho,"5595 Jackson Dr, Boise, ID",(208) 355-9592,True,https://www.boise-electrical-pros.co,info@boise-electrical-pros.electricalservices.com,Helen Ward,national_scrape_v1,2026-06-12T05:52:40.600582+00:00,78,new
119,Mister Sparky of Nampa,Electrical,Nampa,ID,Idaho,"9943 Freedom Ave, Nampa, ID",(986) 376-2059,True,https://www.mister-sparky-of-nampa.co,info@mister-sparky-of-nampa.electrician.net,Steven Bailey,national_scrape_v1,2026-06-12T05:52:40.600626+00:00,55,new
120,White Nampa Electricians,Electrical,Nampa,ID,Idaho,"1497 1st St, Nampa, ID",(208) 240-5560,True,https://www.white-nampa-electricians.net,info@white-nampa-electricians.electricalsolutions.com,Emma Wright,national_scrape_v1,2026-06-12T05:52:40.600670+00:00,65,new
121,Chili's of Nampa,Restaurant,Nampa,ID,Idaho,"5041 Elm St, Nampa, ID",(208) 272-2056,True,https://www.chilis-of-nampa.us,info@chilis-of-nampa.foodandwine.com,Gary Sanchez,national_scrape_v1,2026-06-12T05:52:40.600714+00:00,81,new
122,Dunkin' of Nampa,Restaurant,Nampa,ID,Idaho,"9062 North St, Nampa, ID",(208) 533-2956,True,https://www.dunkin-of-nampa.org,info@dunkin-of-nampa.dining.com,Samantha Gray,national_scrape_v1,2026-06-12T05:52:40.600757+00:00,93,new
123,Sweet Spot Meridian,Restaurant,Meridian,ID,Idaho,"9188 Cedar Ln, Meridian, ID",(986) 788-5934,True,https://www.sweet-spot-meridian.net,info@sweet-spot-meridian.restaurant.com,Steven Martin,national_scrape_v1,2026-06-12T05:52:40.600803+00:00,90,new
124,Chipotle of Idaho Falls,Restaurant,Idaho Falls,ID,Idaho,"7368 Main St, Idaho Falls, ID",(208) 482-1795,True,https://www.chipotle-of-idaho-falls.org,info@chipotle-of-idaho-falls.opentable.net,Katherine Parker,national_scrape_v1,2026-06-12T05:52:40.600847+00:00,92,new
125,Fancy Spot Meridian,Restaurant,Meridian,ID,Idaho,"3729 Maple Dr, Meridian, ID",(208) 728-5068,True,https://www.fancy-spot-meridian.co,info@fancy-spot-meridian.dining.com,Sarah Flores,national_scrape_v1,2026-06-12T05:52:40.600891+00:00,83,new
126,Domino's of Boise,Restaurant,Boise,ID,Idaho,"8907 Lincoln Ave, Boise, ID",(986) 831-2091,True,https://www.dominos-of-boise.co,info@dominos-of-boise.restaurant.com,Jonathan Alvarez,national_scrape_v1,2026-06-12T05:52:40.600936+00:00,53,new
127,Downtown Place Idaho Falls,Restaurant,Idaho Falls,ID,Idaho,"1527 Church St, Idaho Falls, ID",(986) 773-5521,True,https://www.downtown-place-idaho-falls.us,info@downtown-place-idaho-falls.eatery.net,Cynthia Evans,national_scrape_v1,2026-06-12T05:52:40.600981+00:00,55,new
128,Best Corner Idaho Falls,Restaurant,Idaho Falls,ID,Idaho,"6359 Main St, Idaho Falls, ID",(208) 697-2208,True,https://www.best-corner-idaho-falls.us,info@best-corner-idaho-falls.opentable.net,Nicholas Diaz,national_scrape_v1,2026-06-12T05:52:40.601030+00:00,70,new
129,Boise Chinese Restaurant,Restaurant,Boise,ID,Idaho,"304 5th Ave, Boise, ID",(208) 665-5932,True,https://www.boise-chinese-restaurant.co,info@boise-chinese-restaurant.dining.com,Brian Mendoza,national_scrape_v1,2026-06-12T05:52:40.601075+00:00,73,new
130,McDonald's of Idaho Falls,Restaurant,Idaho Falls,ID,Idaho,"2851 College Ave, Idaho Falls, ID",(986) 272-7439,True,https://www.mcdonalds-of-idaho-falls.us,info@mcdonalds-of-idaho-falls.eatery.net,Nicole Moore,national_scrape_v1,2026-06-12T05:52:40.601119+00:00,73,new
131,Subway of Boise,Restaurant,Boise,ID,Idaho,"7944 University Blvd, Boise, ID",(986) 958-7724,True,https://www.subway-of-boise.net,info@subway-of-boise.orderfood.com,Stephen Watson,national_scrape_v1,2026-06-12T05:52:40.601164+00:00,77,new
132,Outback Steakhouse of Nampa,Restaurant,Nampa,ID,Idaho,"8583 Innovation Blvd, Nampa, ID",(208) 969-8136,True,https://www.outback-steakhouse-of-nampa.com,info@outback-steakhouse-of-nampa.dinein.com,Anna Mendoza,national_scrape_v1,2026-06-12T05:52:40.601208+00:00,79,new
133,Highland Idaho Falls Bar & Grill,Restaurant,Idaho Falls,ID,Idaho,"568 Highland Ave, Idaho Falls, ID",(208) 850-4946,True,https://www.highland-idaho-falls-bar-grill.co,info@highland-idaho-falls-bar-grill.restaurant.com,Tyler Williams,national_scrape_v1,2026-06-12T05:52:40.601255+00:00,66,new
134,Blue Idaho Falls Restaurant,Restaurant,Idaho Falls,ID,Idaho,"7681 Cedar Ln, Idaho Falls, ID",(208) 736-2054,True,https://www.blue-idaho-falls-restaurant.org,info@blue-idaho-falls-restaurant.dining.com,David Price,national_scrape_v1,2026-06-12T05:52:40.601322+00:00,53,new
135,Wharf Meridian Cafe,Restaurant,Meridian,ID,Idaho,"9322 Lincoln Ave, Meridian, ID",(208) 976-5944,True,https://www.wharf-meridian-cafe.co,info@wharf-meridian-cafe.eatery.net,Nancy Reed,national_scrape_v1,2026-06-12T05:52:40.601374+00:00,80,new
136,Idaho Falls Grill,Restaurant,Idaho Falls,ID,Idaho,"6156 Victory Blvd, Idaho Falls, ID",(986) 319-1087,True,https://www.idaho-falls-grill.com,info@idaho-falls-grill.orderfood.com,Barbara Turner,national_scrape_v1,2026-06-12T05:52:40.601419+00:00,64,new
137,Boise Japanese Eatery,Restaurant,Boise,ID,Idaho,"1193 Freedom Ave, Boise, ID",(986) 365-3159,True,https://www.boise-japanese-eatery.com,info@boise-japanese-eatery.restaurant.com,Jessica Ward,national_scrape_v1,2026-06-12T05:52:40.601463+00:00,93,new
138,Marina Nampa Eatery,Restaurant,Nampa,ID,Idaho,"4271 Heritage Dr, Nampa, ID",(208) 441-5322,True,https://www.marina-nampa-eatery.net,info@marina-nampa-eatery.opentable.net,Brandon Reed,national_scrape_v1,2026-06-12T05:52:40.601506+00:00,86,new
139,Great Cafe Nampa,Restaurant,Nampa,ID,Idaho,"707 Lincoln Ave, Nampa, ID",(986) 642-4501,True,https://www.great-cafe-nampa.net,info@great-cafe-nampa.dining.com,Mary Lopez,national_scrape_v1,2026-06-12T05:52:40.601549+00:00,48,new
140,Idaho Falls Bar & Grill,Restaurant,Idaho Falls,ID,Idaho,"2243 Park Ave, Idaho Falls, ID",(208) 314-2130,True,https://www.idaho-falls-bar-grill.org,info@idaho-falls-bar-grill.dinein.com,Joshua Green,national_scrape_v1,2026-06-12T05:52:40.601596+00:00,64,new
141,Boise Kitchen,Restaurant,Boise,ID,Idaho,"4024 Market St, Boise, ID",(986) 527-7135,True,https://www.boise-kitchen.org,info@boise-kitchen.restaurant.com,Susan Ruiz,national_scrape_v1,2026-06-12T05:52:40.601641+00:00,54,new
142,Nampa Diner,Restaurant,Nampa,ID,Idaho,"4736 Lake Dr, Nampa, ID",(208) 654-2836,True,https://www.nampa-diner.co,info@nampa-diner.eatery.net,Gregory Davis,national_scrape_v1,2026-06-12T05:52:40.601682+00:00,52,new
143,Boise Japanese Cafe,Restaurant,Boise,ID,Idaho,"1141 Lake Dr, Boise, ID",(208) 229-9151,True,https://www.boise-japanese-cafe.net,info@boise-japanese-cafe.foodandwine.com,Donna Carter,national_scrape_v1,2026-06-12T05:52:40.601725+00:00,76,new
144,Subway of Meridian,Restaurant,Meridian,ID,Idaho,"9301 Park Ave, Meridian, ID",(208) 846-6113,True,https://www.subway-of-meridian.us,info@subway-of-meridian.orderfood.com,Margaret Morris,national_scrape_v1,2026-06-12T05:52:40.601768+00:00,40,new
145,Nampa Italian Eatery,Restaurant,Nampa,ID,Idaho,"3891 North St, Nampa, ID",(208) 453-4589,True,https://www.nampa-italian-eatery.com,info@nampa-italian-eatery.com,Diane Ortiz,national_scrape_v1,2026-06-12T05:52:40.601811+00:00,62,new
146,Grand Central Boise Restaurant,Restaurant,Boise,ID,Idaho,"6095 Commerce Dr, Boise, ID",(208) 400-6355,True,https://www.grand-central-boise-restaurant.com,info@grand-central-boise-restaurant.dinein.com,Catherine Wilson,national_scrape_v1,2026-06-12T05:52:40.601855+00:00,48,new
147,Sage Nampa Bar & Grill,Restaurant,Nampa,ID,Idaho,"8886 Washington St, Nampa, ID",(208) 661-9993,True,https://www.sage-nampa-bar-grill.co,info@sage-nampa-bar-grill.dining.com,Emma Brooks,national_scrape_v1,2026-06-12T05:52:40.601898+00:00,47,new
148,Sunny Kitchen Meridian,Restaurant,Meridian,ID,Idaho,"1534 1st St, Meridian, ID",(208) 311-4776,True,https://www.sunny-kitchen-meridian.co,info@sunny-kitchen-meridian.dining.com,Eric Hernandez,national_scrape_v1,2026-06-12T05:52:40.601941+00:00,80,new
149,Meridian Mediterranean Diner,Restaurant,Meridian,ID,Idaho,"8019 South Ave, Meridian, ID",(208) 947-8372,True,https://www.meridian-mediterranean-diner.net,info@meridian-mediterranean-diner.yelp.com,Pamela Torres,national_scrape_v1,2026-06-12T05:52:40.601986+00:00,53,new
150,Cozy Corner Nampa,Restaurant,Nampa,ID,Idaho,"2851 Jefferson Dr, Nampa, ID",(208) 268-9447,True,https://www.cozy-corner-nampa.net,info@cozy-corner-nampa.eatery.net,Matthew Thomas,national_scrape_v1,2026-06-12T05:52:40.602036+00:00,95,new
1,Arrow Naperville HVAC Services,HVAC,Naperville,IL,Illinois,"4453 Market St, Naperville, IL",(309) 783-5098,True,https://www.arrow-naperville-hvac-services.com,info@arrow-naperville-hvac-services.hvacservices.com,Kimberly Kelly,national_scrape_v1,2026-06-12T05:52:40.602091+00:00,91,new
2,United Naperville Heating & Air,HVAC,Naperville,IL,Illinois,"1716 University Blvd, Naperville, IL",(773) 331-8833,True,https://www.united-naperville-heating-air.us,info@united-naperville-heating-air.airconditioning.com,Margaret Patel,national_scrape_v1,2026-06-12T05:52:40.602136+00:00,49,new
3,Ironclad Chicago Cooling & Heating,HVAC,Chicago,IL,Illinois,"4607 Maple Dr, Chicago, IL",(224) 992-9574,True,https://www.ironclad-chicago-cooling-heating.net,info@ironclad-chicago-cooling-heating.hvac.com,Steven Turner,national_scrape_v1,2026-06-12T05:52:40.602181+00:00,50,new
4,Golden Aurora Air Systems,HVAC,Aurora,IL,Illinois,"2101 Enterprise Ave, Aurora, IL",(773) 395-8543,True,https://www.golden-aurora-air-systems.us,info@golden-aurora-air-systems.hvacpros.net,Jonathan Robinson,national_scrape_v1,2026-06-12T05:52:40.602225+00:00,76,new
5,Accurate Aurora HVAC Services,HVAC,Aurora,IL,Illinois,"5663 Business Park Dr, Aurora, IL",(618) 377-8786,True,https://www.accurate-aurora-hvac-services.org,info@accurate-aurora-hvac-services.hvacservices.com,Debra Cooper,national_scrape_v1,2026-06-12T05:52:40.602270+00:00,67,new
6,Easy Aurora Air Conditioning,HVAC,Aurora,IL,Illinois,"181 East Blvd, Aurora, IL",(217) 832-3846,True,https://www.easy-aurora-air-conditioning.co,info@easy-aurora-air-conditioning.airconditioning.com,Alexander Morales,national_scrape_v1,2026-06-12T05:52:40.602338+00:00,45,new
7,Aurora Air Conditioning,HVAC,Aurora,IL,Illinois,"7960 Lincoln Ave, Aurora, IL",(630) 453-7446,True,https://www.aurora-air-conditioning.co,info@aurora-air-conditioning.hvacpros.net,Stephen Kim,national_scrape_v1,2026-06-12T05:52:40.602387+00:00,60,new
8,Cornerstone Naperville Air Conditioning,HVAC,Naperville,IL,Illinois,"1310 Madison Ave, Naperville, IL",(708) 505-1971,True,https://www.cornerstone-naperville-air-conditioning.us,info@cornerstone-naperville-air-conditioning.heatingandcooling.net,Deborah Gonzalez,national_scrape_v1,2026-06-12T05:52:40.602432+00:00,56,new
9,Springfield Temperature Control,HVAC,Springfield,IL,Illinois,"4718 North St, Springfield, IL",(630) 228-2097,True,https://www.springfield-temperature-control.us,info@springfield-temperature-control.heatingandcooling.net,Jack Richardson,national_scrape_v1,2026-06-12T05:52:40.602479+00:00,64,new
10,Royal Springfield Temperature Control,HVAC,Springfield,IL,Illinois,"8951 Pine St, Springfield, IL",(618) 963-2701,True,https://www.royal-springfield-temperature-control.com,info@royal-springfield-temperature-control.hvacpros.net,Robert Garcia,national_scrape_v1,2026-06-12T05:52:40.602524+00:00,46,new
11,United Naperville HVAC Services,HVAC,Naperville,IL,Illinois,"1901 Jackson Dr, Naperville, IL",(630) 786-3890,True,https://www.united-naperville-hvac-services.org,info@united-naperville-hvac-services.hvac.com,Samantha Campbell,national_scrape_v1,2026-06-12T05:52:40.602570+00:00,86,new
12,Naperville Air Systems,HVAC,Naperville,IL,Illinois,"113 2nd Ave, Naperville, IL",(224) 502-3383,True,https://www.naperville-air-systems.us,info@naperville-air-systems.comfortsolutions.com,Diane Bennett,national_scrape_v1,2026-06-12T05:52:40.602614+00:00,92,new
13,Chicago Mechanical Services,HVAC,Chicago,IL,Illinois,"6551 Enterprise Ave, Chicago, IL",(618) 968-9723,True,https://www.chicago-mechanical-services.com,info@chicago-mechanical-services.mechanicalservices.com,Anna Nelson,national_scrape_v1,2026-06-12T05:52:40.602659+00:00,88,new
14,Premier Chicago Mechanical Services,HVAC,Chicago,IL,Illinois,"8032 East Blvd, Chicago, IL",(708) 742-9901,True,https://www.premier-chicago-mechanical-services.us,info@premier-chicago-mechanical-services.hvacservices.com,Sandra Stewart,national_scrape_v1,2026-06-12T05:52:40.602704+00:00,53,new
15,Quality Springfield Air Conditioning,HVAC,Springfield,IL,Illinois,"5464 Oak Ave, Springfield, IL",(217) 361-6481,True,https://www.quality-springfield-air-conditioning.net,info@quality-springfield-air-conditioning.hvac.com,Joseph Rivera,national_scrape_v1,2026-06-12T05:52:40.602747+00:00,74,new
16,ProTech Aurora Heating & Cooling,HVAC,Aurora,IL,Illinois,"1557 2nd Ave, Aurora, IL",(331) 512-2937,True,https://www.protech-aurora-heating-cooling.org,info@protech-aurora-heating-cooling.airconditioning.com,Ronald Price,national_scrape_v1,2026-06-12T05:52:40.602791+00:00,93,new
17,Aurora Air Conditioning,HVAC,Aurora,IL,Illinois,"1890 Heritage Dr, Aurora, IL",(312) 768-4858,True,https://www.aurora-air-conditioning.us,info@aurora-air-conditioning.hvac.com,George Watson,national_scrape_v1,2026-06-12T05:52:40.602833+00:00,56,new
18,Carrier of Chicago,HVAC,Chicago,IL,Illinois,"3693 Technology Dr, Chicago, IL",(815) 858-1600,True,https://www.carrier-of-chicago.us,info@carrier-of-chicago.airconditioning.com,Joseph Morris,national_scrape_v1,2026-06-12T05:52:40.602878+00:00,95,new
19,Modern Aurora Heating & Cooling,HVAC,Aurora,IL,Illinois,"2627 School St, Aurora, IL",(309) 510-9672,True,https://www.modern-aurora-heating-cooling.com,info@modern-aurora-heating-cooling.hvac.com,Pamela James,national_scrape_v1,2026-06-12T05:52:40.602922+00:00,67,new
20,White Chicago Cooling & Heating,HVAC,Chicago,IL,Illinois,"9243 School St, Chicago, IL",(224) 520-4506,True,https://www.white-chicago-cooling-heating.net,info@white-chicago-cooling-heating.heatingandcooling.net,James Nelson,national_scrape_v1,2026-06-12T05:52:40.602965+00:00,53,new
21,Five Star Aurora Temperature Control,HVAC,Aurora,IL,Illinois,"8067 Washington St, Aurora, IL",(630) 510-3122,True,https://www.five-star-aurora-temperature-control.net,info@five-star-aurora-temperature-control.mechanicalservices.com,Paul Gutierrez,national_scrape_v1,2026-06-12T05:52:40.603016+00:00,61,new
22,Trane of Aurora,HVAC,Aurora,IL,Illinois,"1434 Mill St, Aurora, IL",(708) 806-2497,True,https://www.trane-of-aurora.org,info@trane-of-aurora.heatingandcooling.net,Richard Wilson,national_scrape_v1,2026-06-12T05:52:40.603060+00:00,54,new
23,Quality Chicago Air Systems,HVAC,Chicago,IL,Illinois,"1480 Freedom Ave, Chicago, IL",(331) 442-8456,True,https://www.quality-chicago-air-systems.us,info@quality-chicago-air-systems.hvacpros.net,Nancy Hall,national_scrape_v1,2026-06-12T05:52:40.603104+00:00,52,new
24,Chicago Heating & Cooling,HVAC,Chicago,IL,Illinois,"8116 Cedar Ln, Chicago, IL",(872) 736-3931,True,https://www.chicago-heating-cooling.us,info@chicago-heating-cooling.hvac.com,Emily Murphy,national_scrape_v1,2026-06-12T05:52:40.603147+00:00,66,new
25,Heil of Aurora,HVAC,Aurora,IL,Illinois,"7596 Liberty Ave, Aurora, IL",(708) 399-3160,True,https://www.heil-of-aurora.com,info@heil-of-aurora.mechanicalservices.com,Christine Carter,national_scrape_v1,2026-06-12T05:52:40.603190+00:00,50,new
26,First Springfield Heating & Air,HVAC,Springfield,IL,Illinois,"9992 Elm St, Springfield, IL",(847) 403-4985,True,https://www.first-springfield-heating-air.org,info@first-springfield-heating-air.comfortsolutions.com,Brian Richardson,national_scrape_v1,2026-06-12T05:52:40.603234+00:00,92,new
27,Payne of Naperville,HVAC,Naperville,IL,Illinois,"8500 Enterprise Ave, Naperville, IL",(708) 954-1513,True,https://www.payne-of-naperville.com,info@payne-of-naperville.hvacpros.net,Jacob Ruiz,national_scrape_v1,2026-06-12T05:52:40.603276+00:00,74,new
28,Carrier of Chicago,HVAC,Chicago,IL,Illinois,"3092 East Blvd, Chicago, IL",(630) 929-6724,True,https://www.carrier-of-chicago.us,info@carrier-of-chicago.hvacpros.net,Heather Thompson,national_scrape_v1,2026-06-12T05:52:40.603346+00:00,51,new
29,First Chicago Air Systems,HVAC,Chicago,IL,Illinois,"104 Medical Center Dr, Chicago, IL",(331) 895-5766,True,https://www.first-chicago-air-systems.org,info@first-chicago-air-systems.airconditioning.com,Lisa Martin,national_scrape_v1,2026-06-12T05:52:40.603544+00:00,76,new
30,Integrity Springfield Air Systems,HVAC,Springfield,IL,Illinois,"7914 Highland Ave, Springfield, IL",(331) 415-5371,True,https://www.integrity-springfield-air-systems.org,info@integrity-springfield-air-systems.hvac.com,Daniel James,national_scrape_v1,2026-06-12T05:52:40.603594+00:00,70,new
31,Aurora Plumbing Pros,Plumbing,Aurora,IL,Illinois,"5279 Liberty Ave, Aurora, IL",(309) 543-2327,True,https://www.aurora-plumbing-pros.us,info@aurora-plumbing-pros.plumbingpros.com,Sarah Sanchez,national_scrape_v1,2026-06-12T05:52:40.603641+00:00,84,new
32,Reliable Springfield Rooter & Plumbing,Plumbing,Springfield,IL,Illinois,"1638 Jefferson Dr, Springfield, IL",(630) 290-5357,True,https://www.reliable-springfield-rooter-plumbing.net,info@reliable-springfield-rooter-plumbing.drainpros.com,John Thompson,national_scrape_v1,2026-06-12T05:52:40.603687+00:00,70,new
33,Red Chicago Pipe & Drain,Plumbing,Chicago,IL,Illinois,"5457 Freedom Ave, Chicago, IL",(618) 837-9132,True,https://www.red-chicago-pipe-drain.com,info@red-chicago-pipe-drain.pipeanddrain.com,Lisa James,national_scrape_v1,2026-06-12T05:52:40.603731+00:00,45,new
34,Central Naperville Plumbing,Plumbing,Naperville,IL,Illinois,"7009 College Ave, Naperville, IL",(773) 265-8317,True,https://www.central-naperville-plumbing.com,info@central-naperville-plumbing.com,Ashley Taylor,national_scrape_v1,2026-06-12T05:52:40.603774+00:00,78,new
35,Green Springfield Plumbing Pros,Plumbing,Springfield,IL,Illinois,"9066 1st St, Springfield, IL",(618) 777-2382,True,https://www.green-springfield-plumbing-pros.org,info@green-springfield-plumbing-pros.plumbingservices.net,Thomas Wright,national_scrape_v1,2026-06-12T05:52:40.603818+00:00,82,new
36,Direct Aurora Plumbing & Drain,Plumbing,Aurora,IL,Illinois,"2963 School St, Aurora, IL",(708) 542-1637,True,https://www.direct-aurora-plumbing-drain.com,info@direct-aurora-plumbing-drain.plumbingservices.net,Patrick Cooper,national_scrape_v1,2026-06-12T05:52:40.603863+00:00,76,new
37,Naperville Plumbing & Drain,Plumbing,Naperville,IL,Illinois,"4401 South Ave, Naperville, IL",(331) 311-8188,True,https://www.naperville-plumbing-drain.co,info@naperville-plumbing-drain.plumbing.com,Jacob Kim,national_scrape_v1,2026-06-12T05:52:40.603970+00:00,80,new
38,Benjamin Franklin Plumbing of Naperville,Plumbing,Naperville,IL,Illinois,"5862 Enterprise Ave, Naperville, IL",(847) 630-3142,True,https://www.benjamin-franklin-plumbing-of-naperville.co,info@benjamin-franklin-plumbing-of-naperville.plumbers.net,Carolyn Hernandez,national_scrape_v1,2026-06-12T05:52:40.604027+00:00,40,new
39,Service Naperville Rooter & Plumbing,Plumbing,Naperville,IL,Illinois,"6567 Medical Center Dr, Naperville, IL",(309) 927-9384,True,https://www.service-naperville-rooter-plumbing.co,info@service-naperville-rooter-plumbing.com,Stephen Howard,national_scrape_v1,2026-06-12T05:52:40.604073+00:00,82,new
40,Premier Naperville Plumbing Solutions,Plumbing,Naperville,IL,Illinois,"1970 Freedom Ave, Naperville, IL",(773) 232-2429,True,https://www.premier-naperville-plumbing-solutions.net,info@premier-naperville-plumbing-solutions.pipeanddrain.com,Kevin Walker,national_scrape_v1,2026-06-12T05:52:40.604118+00:00,93,new
41,Green Springfield Plumbing Services,Plumbing,Springfield,IL,Illinois,"8429 Professional Pkwy, Springfield, IL",(224) 331-7090,True,https://www.green-springfield-plumbing-services.us,info@green-springfield-plumbing-services.plumbingservices.net,Richard Edwards,national_scrape_v1,2026-06-12T05:52:40.604163+00:00,43,new
42,Aurora Plumbing Services,Plumbing,Aurora,IL,Illinois,"8259 Commerce Dr, Aurora, IL",(872) 878-4363,True,https://www.aurora-plumbing-services.us,info@aurora-plumbing-services.drainpros.com,Cynthia Hill,national_scrape_v1,2026-06-12T05:52:40.604206+00:00,53,new
43,Springfield Plumbing Services,Plumbing,Springfield,IL,Illinois,"223 Lincoln Ave, Springfield, IL",(847) 432-9078,True,https://www.springfield-plumbing-services.net,info@springfield-plumbing-services.plumbingservices.net,Helen Green,national_scrape_v1,2026-06-12T05:52:40.604248+00:00,81,new
44,Naperville Drain Cleaning,Plumbing,Naperville,IL,Illinois,"7926 Lake Dr, Naperville, IL",(312) 332-2541,True,https://www.naperville-drain-cleaning.org,info@naperville-drain-cleaning.plumbingpros.com,Emily Hernandez,national_scrape_v1,2026-06-12T05:52:40.604294+00:00,60,new
45,Benjamin Franklin Plumbing of Springfield,Plumbing,Springfield,IL,Illinois,"8176 Medical Center Dr, Springfield, IL",(312) 216-9151,True,https://www.benjamin-franklin-plumbing-of-springfield.co,info@benjamin-franklin-plumbing-of-springfiel.plumbing.com,Shirley Jones,national_scrape_v1,2026-06-12T05:52:40.604367+00:00,68,new
